ORDERNUMBER;QUANTITYORDERED;PRICEEACH;ORDERLINENUMBER;SALES;ORDERDATE;STATUS;QTR_ID;MONTH_ID;YEAR_ID;PRODUCTLINE;MSRP;PRODUCTCODE;CUSTOMERNAME;PHONE;ADDRESSLINE1;ADDRESSLINE2;CITY;STATE;POSTALCODE;COUNTRY;TERRITORY;CONTACTLASTNAME;CONTACTFIRSTNAME;DEALSIZE;REVENUE;MONTH
10392;37,0;59,96;3,0;2218,52;2005-03-10;Shipped;1,0;3,0;2005,0;Vintage Cars;62,0;S18_2957;Mini Auto Werke;7675-3555;Kirchgasse 6;;Graz;;8010;Austria;EMEA;Mendel;Roland;Small;2218,52;3
10423;31,0;53,72;3,0;1665,32;2005-05-30;In Process;2,0;5,0;2005,0;Vintage Cars;62,0;S18_2957;Petit Auto;(02) 5554 67;Rue Joseph-Bens 532;;Bruxelles;;B-1180;Belgium;EMEA;Dewey;Catherine;Small;1665,32;5
10106;41,0;83,44;18,0;3421,04;2003-02-17;Shipped;1,0;2,0;2003,0;Ships;86,0;S18_3029;Rovelli Gifts;035-640555;Via Ludovico il Moro 22;;Bergamo;;24100;Italy;EMEA;Rovelli;Giovanni;Medium;3421,04;2
10119;21,0;89,46;9,0;1878,66;2003-04-28;Shipped;2,0;4,0;2003,0;Ships;86,0;S18_3029;Salzburg Collectables;6562-9555;Geislweg 14;;Salzburg;;5020;Austria;EMEA;Pipps;Georg;Small;1878,6599999999999;4
10130;40,0;96,34;2,0;3853,6;2003-06-16;Shipped;2,0;6,0;2003,0;Ships;86,0;S18_3029;Auto-Moto Classics Inc.;6175558428;16780 Pompton St.;;Brickhaven;MA;58339;USA;;Taylor;Leslie;Medium;3853,6000000000004;6
10143;46,0;74,84;13,0;3442,64;2003-08-10;Shipped;3,0;8,0;2003,0;Ships;86,0;S18_3029;Mini Creations Ltd.;5085559555;4575 Hillside Dr.;;New Bedford;MA;50553;USA;;Tam;Wing C;Medium;3442,6400000000003;8
10167;46,0;73,12;7,0;3363,52;2003-10-23;Cancelled;4,0;10,0;2003,0;Ships;86,0;S18_3029;Scandinavian Gift Ideas;0695-34 6555;?kergatan 24;;Boras;;S-844 67;Sweden;EMEA;Larsson;Maria;Medium;3363,5200000000004;10
10178;41,0;81,72;10,0;3350,52;2003-11-08;Shipped;4,0;11,0;2003,0;Ships;86,0;S18_3029;Alpha Cognac;61.77.6555;1 rue Alsace-Lorraine;;Toulouse;;31000;France;EMEA;Roulet;Annette;Medium;3350,52;11
10222;49,0;94,62;10,0;4636,38;2004-02-19;Shipped;1,0;2,0;2004,0;Ships;86,0;S18_3029;Collectable Mini Designs Co.;7605558146;361 Furth Circle;;San Diego;CA;91217;USA;;Thompson;Valarie;Medium;4636,38;2
10248;21,0;73,98;1,0;1553,58;2004-05-07;Cancelled;2,0;5,0;2004,0;Ships;86,0;S18_3029;Land of Toys Inc.;2125557818;897 Long Airport Avenue;;NYC;NY;10022;USA;;Yu;Kwai;Small;1553,5800000000002;5
10273;34,0;98,06;2,0;3334,04;2004-07-21;Shipped;3,0;7,0;2004,0;Ships;86,0;S18_3029;Petit Auto;(02) 5554 67;Rue Joseph-Bens 532;;Bruxelles;;B-1180;Belgium;EMEA;Dewey;Catherine;Medium;3334,04;7
10316;21,0;94,62;15,0;1987,02;2004-11-01;Shipped;4,0;11,0;2004,0;Ships;86,0;S18_3029;giftsbymail.co.uk;(198) 555-8888;Garden House Crowther Way;;Cowes;Isle of Wight;PO31 7PJ;UK;EMEA;Bennett;Helen;Small;1987,02;11
10327;25,0;45,86;5,0;1146,5;2004-11-10;Resolved;4,0;11,0;2004,0;Ships;86,0;S18_3029;Danish Wholesale Imports;31 12 3555;Vinb'ltet 34;;Kobenhavn;;1734;Denmark;EMEA;Petersen;Jytte;Small;1146,5;11
10398;28,0;72,26;18,0;2023,28;2005-03-30;Shipped;1,0;3,0;2005,0;Ships;86,0;S18_3029;Reims Collectables;26.47.1555;59 rue de l'Abbaye;;Reims;;51100;France;EMEA;Henriot;Paul;Small;2023,2800000000002;3
10400;30,0;74,84;7,0;2245,2;2005-04-01;Shipped;2,0;4,0;2005,0;Ships;86,0;S18_3029;The Sharp Gifts Warehouse;4085553659;3086 Ingle Ln.;;San Jose;CA;94217;USA;;Frick;Sue;Small;2245,2000000000003;4
10414;44,0;73,98;1,0;3255,12;2005-05-06;On Hold;2,0;5,0;2005,0;Ships;86,0;S18_3029;Gifts4AllAges.com;6175559555;8616 Spinnaker Dr.;;Boston;MA;51003;USA;;Yoshido;Juri;Medium;3255,1200000000003;5
10103;25,0;100,0;13,0;2539,5;2003-01-29;Shipped;1,0;1,0;2003,0;Vintage Cars;104,0;S18_3136;Baane Mini Imports;07-98 9555;Erling Skakkes gate 78;;Stavern;;4110;Norway;EMEA;Bergulfsen;Jonas;Small;2500,0;1
10111;43,0;100,0;1,0;4818,15;2003-03-25;Shipped;1,0;3,0;2003,0;Vintage Cars;104,0;S18_3136;Mini Wheels Co.;6505555787;5557 North Pendale Street;;San Francisco;CA;;USA;;Murphy;Julie;Medium;4300,0;3
10163;40,0;100,0;3,0;4900,8;2003-10-20;Shipped;4,0;10,0;2003,0;Vintage Cars;104,0;S18_3136;Classic Legends Inc.;2125558493;5905 Pompton St.;Suite 750;NYC;NY;10022;USA;;Hernandez;Maria;Medium;4000,0;10
10173;31,0;89,01;1,0;2759,31;2003-11-05;Shipped;4,0;11,0;2003,0;Vintage Cars;104,0;S18_3136;Rovelli Gifts;035-640555;Via Ludovico il Moro 22;;Bergamo;;24100;Italy;EMEA;Rovelli;Giovanni;Small;2759,31;11
10206;30,0;100,0;8,0;3581,4;2003-12-05;Shipped;4,0;12,0;2003,0;Vintage Cars;104,0;S18_3136;Canadian Gift Exchange Network;(604) 555-3392;1900 Oak St.;;Vancouver;BC;V3F 2K1;Canada;;Tannamuri;Yoshi;Medium;3000,0;12
10215;49,0;100,0;5,0;5285,14;2004-01-29;Shipped;1,0;1,0;2004,0;Vintage Cars;104,0;S18_3136;West Coast Collectables Co.;3105553722;3675 Furth Circle;;Burbank;CA;94019;USA;;Thompson;Steve;Medium;4900,0;1
10228;31,0;100,0;4,0;3181,53;2004-03-10;Shipped;1,0;3,0;2004,0;Vintage Cars;104,0;S18_3136;Cambridge Collectables Co.;6175555555;4658 Baden Av.;;Cambridge;MA;51247;USA;;Tseng;Kyung;Medium;3100,0;3
10257;37,0;84,82;2,0;3138,34;2004-06-14;Shipped;2,0;6,0;2004,0;Vintage Cars;104,0;S18_3136;The Sharp Gifts Warehouse;4085553659;3086 Ingle Ln.;;San Jose;CA;94217;USA;;Frick;Sue;Medium;3138,3399999999997;6
10280;29,0;100,0;4,0;3006,43;2004-08-17;Shipped;3,0;8,0;2004,0;Vintage Cars;104,0;S18_3136;Amica Models & Co.;011-4988555;Via Monte Bianco 34;;Torino;;10100;Italy;EMEA;Accorti;Paolo;Medium;2900,0;8
10291;23,0;100,0;13,0;2866,26;2004-09-08;Shipped;3,0;9,0;2004,0;Vintage Cars;104,0;S18_3136;Scandinavian Gift Ideas;0695-34 6555;?kergatan 24;;Boras;;S-844 67;Sweden;EMEA;Larsson;Maria;Small;2300,0;9
10312;38,0;100,0;5,0;4457,02;2004-10-21;Shipped;4,0;10,0;2004,0;Vintage Cars;104,0;S18_3136;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;;Nelson;Valarie;Medium;3800,0;10
10322;48,0;47,04;7,0;2257,92;2004-11-04;Shipped;4,0;11,0;2004,0;Vintage Cars;104,0;S18_3136;Online Diecast Creations Co.;6035558647;2304 Long Airport Avenue;;Nashua;NH;62005;USA;;Young;Valarie;Small;2257,92;11
10357;44,0;100,0;4,0;5160,76;2004-12-10;Shipped;4,0;12,0;2004,0;Vintage Cars;104,0;S18_3136;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;;Nelson;Valarie;Medium;4400,0;12
10369;21,0;94,22;5,0;1978,62;2005-01-20;Shipped;1,0;1,0;2005,0;Vintage Cars;104,0;S18_3136;Collectables For Less Inc.;6175558555;7825 Douglas Av.;;Brickhaven;MA;58339;USA;;Nelson;Allen;Small;1978,62;1
10381;35,0;100,0;5,0;4288,2;2005-02-17;Shipped;1,0;2,0;2005,0;Vintage Cars;104,0;S18_3136;Corporate Gift Ideas Co.;6505551386;7734 Strong St.;;San Francisco;CA;;USA;;Brown;Julie;Medium;3500,0;2
10392;29,0;86,92;2,0;2520,68;2005-03-10;Shipped;1,0;3,0;2005,0;Vintage Cars;104,0;S18_3136;Mini Auto Werke;7675-3555;Kirchgasse 6;;Graz;;8010;Austria;EMEA;Mendel;Roland;Small;2520,68;3
10423;21,0;84,82;2,0;1781,22;2005-05-30;In Process;2,0;5,0;2005,0;Vintage Cars;104,0;S18_3136;Petit Auto;(02) 5554 67;Rue Joseph-Bens 532;;Bruxelles;;B-1180;Belgium;EMEA;Dewey;Catherine;Small;1781,2199999999998;5
10105;22,0;100,0;11,0;3065,04;2003-02-11;Shipped;1,0;2,0;2003,0;Vintage Cars;136,0;S18_3140;Danish Wholesale Imports;31 12 3555;Vinb'ltet 34;;Kobenhavn;;1734;Denmark;EMEA;Petersen;Jytte;Medium;2200,0;2
10142;47,0;100,0;8,0;6034,33;2003-08-08;Shipped;3,0;8,0;2003,0;Vintage Cars;136,0;S18_3140;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;;Nelson;Valarie;Medium;4700,0;8
10166;43,0;100,0;2,0;6930,74;2003-10-21;Shipped;4,0;10,0;2003,0;Vintage Cars;136,0;S18_3140;FunGiftIdeas.com;5085552555;1785 First Street;;New Bedford;MA;50553;USA;;Benitez;Violeta;Medium;4300,0;10
10185;28,0;100,0;9,0;3442,04;2003-11-14;Shipped;4,0;11,0;2003,0;Vintage Cars;136,0;S18_3140;Mini Creations Ltd.;5085559555;4575 Hillside Dr.;;New Bedford;MA;50553;USA;;Tam;Wing C;Medium;2800,0;11
10196;49,0;100,0;1,0;6893,81;2003-11-26;Shipped;4,0;11,0;2003,0;Vintage Cars;136,0;S18_3140;Super Scale Inc.;2035559545;567 North Pendale Street;;New Haven;CT;97823;USA;;Murphy;Leslie;Medium;4900,0;11
10221;33,0;100,0;3,0;4417,38;2004-02-18;Shipped;1,0;2,0;2004,0;Vintage Cars;136,0;S18_3140;Petit Auto;(02) 5554 67;Rue Joseph-Bens 532;;Bruxelles;;B-1180;Belgium;EMEA;Dewey;Catherine;Medium;3300,0;2
10232;22,0;100,0;6,0;3606,02;2004-03-20;Shipped;1,0;3,0;2004,0;Vintage Cars;136,0;S18_3140;giftsbymail.co.uk;(198) 555-8888;Garden House Crowther Way;;Cowes;Isle of Wight;PO31 7PJ;UK;EMEA;Bennett;Helen;Medium;2200,0;3
10248;32,0;100,0;12,0;3802,56;2004-05-07;Cancelled;2,0;5,0;2004,0;Vintage Cars;136,0;S18_3140;Land of Toys Inc.;2125557818;897 Long Airport Avenue;;NYC;NY;10022;USA;;Yu;Kwai;Medium;3200,0;5
10273;40,0;100,0;13,0;5026,4;2004-07-21;Shipped;3,0;7,0;2004,0;Vintage Cars;136,0;S18_3140;Petit Auto;(02) 5554 67;Rue Joseph-Bens 532;;Bruxelles;;B-1180;Belgium;EMEA;Dewey;Catherine;Medium;4000,0;7
10282;43,0;100,0;1,0;6695,53;2004-08-20;Shipped;3,0;8,0;2004,0;Vintage Cars;136,0;S18_3140;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;;Nelson;Valarie;Medium;4300,0;8
10293;24,0;100,0;4,0;2819,28;2004-09-09;Shipped;3,0;9,0;2004,0;Vintage Cars;136,0;S18_3140;Amica Models & Co.;011-4988555;Via Monte Bianco 34;;Torino;;10100;Italy;EMEA;Accorti;Paolo;Small;2400,0;9
10314;20,0;100,0;1,0;2731,8;2004-10-22;Shipped;4,0;10,0;2004,0;Vintage Cars;136,0;S18_3140;Heintze Collectables;86 21 3555;Smagsloget 45;;Aaarhus;;8200;Denmark;EMEA;Ibsen;Palle;Small;2000,0;10
10325;24,0;69,12;9,0;1658,88;2004-11-05;Shipped;4,0;11,0;2004,0;Vintage Cars;136,0;S18_3140;Baane Mini Imports;07-98 9555;Erling Skakkes gate 78;;Stavern;;4110;Norway;EMEA;Bergulfsen;Jonas;Small;1658,88;11
10396;33,0;100,0;2,0;5273,73;2005-03-23;Shipped;1,0;3,0;2005,0;Vintage Cars;136,0;S18_3140;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;;Nelson;Valarie;Medium;3300,0;3
10414;41,0;100,0;12,0;4872,03;2005-05-06;On Hold;2,0;5,0;2005,0;Vintage Cars;136,0;S18_3140;Gifts4AllAges.com;6175559555;8616 Spinnaker Dr.;;Boston;MA;51003;USA;;Yoshido;Juri;Medium;4100,0;5
10109;46,0;100,0;5,0;8257,0;2003-03-10;Shipped;1,0;3,0;2003,0;Classic Cars;169,0;S18_3232;Motor Mint Distributors Inc.;2155559857;11328 Douglas Av.;;Philadelphia;PA;71270;USA;;Hernandez;Rosa;Large;4600,0;3
10127;22,0;100,0;15,0;3837,24;2003-06-03;Shipped;2,0;6,0;2003,0;Classic Cars;169,0;S18_3232;Muscle Machine Inc;2125557413;4092 Furth Circle;Suite 400;NYC;NY;10022;USA;;Young;Jeff;Medium;2200,0;6
10136;41,0;100,0;3,0;8331,61;2003-07-04;Shipped;3,0;7,0;2003,0;Classic Cars;169,0;S18_3232;Alpha Cognac;61.77.6555;1 rue Alsace-Lorraine;;Toulouse;;31000;France;EMEA;Roulet;Annette;Large;4100,0;7
10171;39,0;100,0;3,0;5481,45;2003-11-05;Shipped;4,0;11,0;2003,0;Classic Cars;169,0;S18_3232;Quebec Home Shopping Network;(514) 555-8054;43 rue St. Laurent;;Montreal;Quebec;H1J 1C3;Canada;;Fresnisre;Jean;Medium;3900,0;11
10192;26,0;100,0;12,0;3918,46;2003-11-20;Shipped;4,0;11,0;2003,0;Classic Cars;169,0;S18_3232;Online Diecast Creations Co.;6035558647;2304 Long Airport Avenue;;Nashua;NH;62005;USA;;Young;Valarie;Medium;2600,0;11
10195;50,0;100,0;10,0;7620,5;2003-11-25;Shipped;4,0;11,0;2003,0;Classic Cars;169,0;S18_3232;Mini Classics;9145554562;3758 North Pendale Street;;White Plains;NY;24067;USA;;Frick;Steve;Large;5000,0;11
10207;25,0;100,0;11,0;3937,25;2003-12-09;Shipped;4,0;12,0;2003,0;Classic Cars;169,0;S18_3232;Diecast Collectables;6175552555;6251 Ingle Ln.;;Boston;MA;51003;USA;;Franco;Valarie;Medium;2500,0;12
10229;22,0;100,0;5,0;4172,52;2004-03-11;Shipped;1,0;3,0;2004,0;Classic Cars;169,0;S18_3232;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;;Nelson;Valarie;Medium;2200,0;3
10259;27,0;100,0;8,0;3657,69;2004-06-15;Shipped;2,0;6,0;2004,0;Classic Cars;169,0;S18_3232;Handji Gifts& Co;+65 224 1555;Village Close - 106 Linden Road Sandown;2nd Floor;Singapore;;69045;Singapore;APAC;Victorino;Wendy;Medium;2700,0;6
10266;29,0;100,0;7,0;4812,55;2004-07-06;Shipped;3,0;7,0;2004,0;Classic Cars;169,0;S18_3232;L'ordine Souveniers;0522-556555;Strada Provinciale 124;;Reggio Emilia;;42100;Italy;EMEA;Moroni;Maurizio;Medium;2900,0;7
10271;20,0;100,0;9,0;3928,6;2004-07-20;Shipped;3,0;7,0;2004,0;Classic Cars;169,0;S18_3232;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;;Nelson;Valarie;Medium;2000,0;7
10278;42,0;100,0;7,0;6401,22;2004-08-06;Shipped;3,0;8,0;2004,0;Classic Cars;169,0;S18_3232;Signal Gift Stores;7025551838;8489 Strong St.;;Las Vegas;NV;83030;USA;;King;Sue;Medium;4200,0;8
10281;25,0;100,0;5,0;4191,25;2004-08-19;Shipped;3,0;8,0;2004,0;Classic Cars;169,0;S18_3232;Diecast Classics Inc.;2155551555;7586 Pompton St.;;Allentown;PA;70267;USA;;Yu;Kyung;Medium;2500,0;8
10292;21,0;100,0;12,0;2844,87;2004-09-08;Shipped;3,0;9,0;2004,0;Classic Cars;169,0;S18_3232;Land of Toys Inc.;2125557818;897 Long Airport Avenue;;NYC;NY;10022;USA;;Yu;Kwai;Small;2100,0;9
10305;37,0;100,0;9,0;7455,87;2004-10-13;Shipped;4,0;10,0;2004,0;Classic Cars;169,0;S18_3232;Marta's Replicas Co.;6175558555;39323 Spinnaker Dr.;;Cambridge;MA;51247;USA;;Hernandez;Marta;Large;3700,0;10
10313;25,0;100,0;3,0;4572,25;2004-10-22;Shipped;4,0;10,0;2004,0;Classic Cars;169,0;S18_3232;Canadian Gift Exchange Network;(604) 555-3392;1900 Oak St.;;Vancouver;BC;V3F 2K1;Canada;;Tannamuri;Yoshi;Medium;2500,0;10
10321;33,0;100,0;11,0;5700,09;2004-11-04;Shipped;4,0;11,0;2004,0;Classic Cars;169,0;S18_3232;FunGiftIdeas.com;5085552555;1785 First Street;;New Bedford;MA;50553;USA;;Benitez;Violeta;Medium;3300,0;11
10324;27,0;100,0;12,0;3155,49;2004-11-05;Shipped;4,0;11,0;2004,0;Classic Cars;169,0;S18_3232;Vitachrome Inc.;2125551500;2678 Kingston Rd.;Suite 101;NYC;NY;10022;USA;;Frick;Michael;Medium;2700,0;11
10331;27,0;100,0;11,0;4170,69;2004-11-17;Shipped;4,0;11,0;2004,0;Classic Cars;169,0;S18_3232;Motor Mint Distributors Inc.;2155559857;11328 Douglas Av.;;Philadelphia;PA;71270;USA;;Hernandez;Rosa;Medium;2700,0;11
10349;48,0;100,0;6,0;7396,8;2004-12-01;Shipped;4,0;12,0;2004,0;Classic Cars;169,0;S18_3232;Muscle Machine Inc;2125557413;4092 Furth Circle;Suite 400;NYC;NY;10022;USA;;Young;Jeff;Large;4800,0;12
10419;35,0;100,0;6,0;5926,9;2005-05-17;Shipped;2,0;5,0;2005,0;Classic Cars;169,0;S18_3232;Salzburg Collectables;6562-9555;Geislweg 14;;Salzburg;;5020;Austria;EMEA;Pipps;Georg;Medium;3500,0;5
10105;38,0;100,0;13,0;4330,1;2003-02-11;Shipped;1,0;2,0;2003,0;Trains;100,0;S18_3259;Danish Wholesale Imports;31 12 3555;Vinb'ltet 34;;Kobenhavn;;1734;Denmark;EMEA;Petersen;Jytte;Medium;3800,0;2
10142;22,0;97,81;10,0;2151,82;2003-08-08;Shipped;3,0;8,0;2003,0;Trains;100,0;S18_3259;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;;Nelson;Valarie;Small;2151,82;8
10185;49,0;80,67;11,0;3952,83;2003-11-14;Shipped;4,0;11,0;2003,0;Trains;100,0;S18_3259;Mini Creations Ltd.;5085559555;4575 Hillside Dr.;;New Bedford;MA;50553;USA;;Tam;Wing C;Medium;3952,83;11
10196;35,0;100,0;3,0;3564,75;2003-11-26;Shipped;4,0;11,0;2003,0;Trains;100,0;S18_3259;Super Scale Inc.;2035559545;567 North Pendale Street;;New Haven;CT;97823;USA;;Murphy;Leslie;Medium;3500,0;11
10221;23,0;80,67;5,0;1855,41;2004-02-18;Shipped;1,0;2,0;2004,0;Trains;100,0;S18_3259;Petit Auto;(02) 5554 67;Rue Joseph-Bens 532;;Bruxelles;;B-1180;Belgium;EMEA;Dewey;Catherine;Small;1855,41;2
10232;48,0;95,8;8,0;4598,4;2004-03-20;Shipped;1,0;3,0;2004,0;Trains;100,0;S18_3259;giftsbymail.co.uk;(198) 555-8888;Garden House Crowther Way;;Cowes;Isle of Wight;PO31 7PJ;UK;EMEA;Bennett;Helen;Medium;4598,4;3
10248;42,0;100,0;14,0;5082,42;2004-05-07;Cancelled;2,0;5,0;2004,0;Trains;100,0;S18_3259;Land of Toys Inc.;2125557818;897 Long Airport Avenue;;NYC;NY;10022;USA;;Yu;Kwai;Medium;4200,0;5
10273;47,0;100,0;15,0;5450,59;2004-07-21;Shipped;3,0;7,0;2004,0;Trains;100,0;S18_3259;Petit Auto;(02) 5554 67;Rue Joseph-Bens 532;;Bruxelles;;B-1180;Belgium;EMEA;Dewey;Catherine;Medium;4700,0;7
10282;36,0;100,0;3,0;4174,92;2004-08-20;Shipped;3,0;8,0;2004,0;Trains;100,0;S18_3259;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;;Nelson;Valarie;Medium;3600,0;8
10293;22,0;100,0;6,0;2418,24;2004-09-09;Shipped;3,0;9,0;2004,0;Trains;100,0;S18_3259;Amica Models & Co.;011-4988555;Via Monte Bianco 34;;Torino;;10100;Italy;EMEA;Accorti;Paolo;Small;2200,0;9
10314;23,0;100,0;3,0;2481,7;2004-10-22;Shipped;4,0;10,0;2004,0;Trains;100,0;S18_3259;Heintze Collectables;86 21 3555;Smagsloget 45;;Aaarhus;;8200;Denmark;EMEA;Ibsen;Palle;Small;2300,0;10
10396;24,0;89,75;4,0;2154,0;2005-03-23;Shipped;1,0;3,0;2005,0;Trains;100,0;S18_3259;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;;Nelson;Valarie;Small;2154,0;3
10414;48,0;100,0;14,0;5808,48;2005-05-06;On Hold;2,0;5,0;2005,0;Trains;100,0;S18_3259;Gifts4AllAges.com;6175559555;8616 Spinnaker Dr.;;Boston;MA;51003;USA;;Yoshido;Juri;Medium;4800,0;5
10108;26,0;68,35;9,0;1777,1;2003-03-03;Shipped;1,0;3,0;2003,0;Classic Cars;80,0;S18_3278;Cruz & Sons Co.;+63 2 555 3587;15 McCallum Street - NatWest Center #13-03;;Makati City;;1227 MM;Philippines;Japan;Cruz;Arnold;Small;1777,1;3
10135;45,0;78,0;10,0;3510,0;2003-07-02;Shipped;3,0;7,0;2003,0;Classic Cars;80,0;S18_3278;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;;Nelson;Valarie;Medium;3510,0;7
10147;36,0;86,04;10,0;3097,44;2003-09-05;Shipped;3,0;9,0;2003,0;Classic Cars;80,0;S18_3278;Collectables For Less Inc.;6175558555;7825 Douglas Av.;;Brickhaven;MA;58339;USA;;Nelson;Allen;Medium;3097,44;9
10159;21,0;81,21;5,0;1705,41;2003-10-10;Shipped;4,0;10,0;2003,0;Classic Cars;80,0;S18_3278;Corporate Gift Ideas Co.;6505551386;7734 Strong St.;;San Francisco;CA;;USA;;Brown;Julie;Small;1705,4099999999999;10
10238;41,0;73,17;6,0;2999,97;2004-04-09;Shipped;2,0;4,0;2004,0;Classic Cars;80,0;S18_3278;Danish Wholesale Imports;31 12 3555;Vinb'ltet 34;;Kobenhavn;;1734;Denmark;EMEA;Petersen;Jytte;Small;2999,9700000000003;4
10276;38,0;69,96;6,0;2658,48;2004-08-02;Shipped;3,0;8,0;2004,0;Classic Cars;80,0;S18_3278;Online Mini Collectables;6175557555;7635 Spinnaker Dr.;;Brickhaven;MA;58339;USA;;Barajas;Miguel;Small;2658,4799999999996;8
10319;46,0;73,98;1,0;3403,08;2004-11-03;Shipped;4,0;11,0;2004,0;Classic Cars;80,0;S18_3278;Microscale Inc.;2125551957;5290 North Pendale Street;Suite 200;NYC;NY;10022;USA;;Kuo;Kee;Medium;3403,0800000000004;11
10329;38,0;59,1;10,0;2245,8;2004-11-15;Shipped;4,0;11,0;2004,0;Classic Cars;80,0;S18_3278;Land of Toys Inc.;2125557818;897 Long Airport Avenue;;NYC;NY;10022;USA;;Yu;Kwai;Small;2245,8;11
10390;40,0;100,0;9,0;5491,6;2005-03-04;Shipped;1,0;3,0;2005,0;Classic Cars;80,0;S18_3278;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;;Nelson;Valarie;Medium;4000,0;3
10103;46,0;100,0;16,0;4791,82;2003-01-29;Shipped;1,0;1,0;2003,0;Vintage Cars;99,0;S18_3320;Baane Mini Imports;07-98 9555;Erling Skakkes gate 78;;Stavern;;4110;Norway;EMEA;Bergulfsen;Jonas;Medium;4600,0;1
10111;39,0;100,0;4,0;4178,85;2003-03-25;Shipped;1,0;3,0;2003,0;Vintage Cars;99,0;S18_3320;Mini Wheels Co.;6505555787;5557 North Pendale Street;;San Francisco;CA;;USA;;Murphy;Julie;Medium;3900,0;3
10149;42,0;94,25;2,0;3958,5;2003-09-12;Shipped;3,0;9,0;2003,0;Vintage Cars;99,0;S18_3320;Signal Collectibles Ltd.;4155554312;2793 Furth Circle;;Brisbane;CA;94217;USA;;Taylor;Sue;Medium;3958,5;9
10163;43,0;100,0;6,0;4991,44;2003-10-20;Shipped;4,0;10,0;2003,0;Vintage Cars;99,0;S18_3320;Classic Legends Inc.;2125558493;5905 Pompton St.;Suite 750;NYC;NY;10022;USA;;Hernandez;Maria;Medium;4300,0;10
10173;29,0;95,24;4,0;2761,96;2003-11-05;Shipped;4,0;11,0;2003,0;Vintage Cars;99,0;S18_3320;Rovelli Gifts;035-640555;Via Ludovico il Moro 22;;Bergamo;;24100;Italy;EMEA;Rovelli;Giovanni;Small;2761,96;11
10182;33,0;86,31;1,0;2848,23;2003-11-12;Shipped;4,0;11,0;2003,0;Vintage Cars;99,0;S18_3320;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;;Nelson;Valarie;Small;2848,23;11
10206;28,0;87,3;11,0;2444,4;2003-12-05;Shipped;4,0;12,0;2003,0;Vintage Cars;99,0;S18_3320;Canadian Gift Exchange Network;(604) 555-3392;1900 Oak St.;;Vancouver;BC;V3F 2K1;Canada;;Tannamuri;Yoshi;Small;2444,4;12
10215;41,0;100,0;8,0;4555,92;2004-01-29;Shipped;1,0;1,0;2004,0;Vintage Cars;99,0;S18_3320;West Coast Collectables Co.;3105553722;3675 Furth Circle;;Burbank;CA;94019;USA;;Thompson;Steve;Medium;4100,0;1
10257;26,0;89,29;5,0;2321,54;2004-06-14;Shipped;2,0;6,0;2004,0;Vintage Cars;99,0;S18_3320;The Sharp Gifts Warehouse;4085553659;3086 Ingle Ln.;;San Jose;CA;94217;USA;;Frick;Sue;Small;2321,54;6
10280;34,0;100,0;7,0;3474,46;2004-08-17;Shipped;3,0;8,0;2004,0;Vintage Cars;99,0;S18_3320;Amica Models & Co.;011-4988555;Via Monte Bianco 34;;Torino;;10100;Italy;EMEA;Accorti;Paolo;Medium;3400,0;8
10290;26,0;96,23;2,0;2501,98;2004-09-07;Shipped;3,0;9,0;2004,0;Vintage Cars;99,0;S18_3320;Auto-Moto Classics Inc.;6175558428;16780 Pompton St.;;Brickhaven;MA;58339;USA;;Taylor;Leslie;Small;2501,98;9
10312;33,0;100,0;8,0;3535,95;2004-10-21;Shipped;4,0;10,0;2004,0;Vintage Cars;99,0;S18_3320;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;;Nelson;Valarie;Medium;3300,0;10
10333;46,0;100,0;2,0;11336,7;2004-11-18;Shipped;4,0;11,0;2004,0;Vintage Cars;99,0;S18_3320;Mini Wheels Co.;6505555787;5557 North Pendale Street;;San Francisco;CA;;USA;;Murphy;Julie;Large;4600,0;11
10357;25,0;100,0;3,0;2604,25;2004-12-10;Shipped;4,0;12,0;2004,0;Vintage Cars;99,0;S18_3320;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;;Nelson;Valarie;Small;2500,0;12
